-0.1103885993939153,0.8380416619568505,0.8358263720746681
-0.11969867567673176,0.7144901582653527,1.1424784129554604
-0.10843148443312248,0.6008886530687322,1.4027581107532447
-0.09703912058024913,0.49553591812441494,1.6258723543735847
-0.08759415245124146,0.3986783618818492,1.819493681865829
-0.07995677412208838,0.3101921727139307,1.989594770546012
-0.07382807817121018,0.22960479171591974,2.1407355647592334
-0.06895281785846906,0.15628231124119313,2.276398981277854
-0.06512476180110122,0.08954653044708705,2.3992664995380877
-0.06217616867873329,0.028735672765196892,2.5114251015749707
-0.05996909026257884,-0.02676718059217812,2.6145184044325354
-0.05838908111452243,-0.07752300069011568,2.70985635421192
-0.05734056507565671,-0.12403473411003092,2.7984950915372573
-0.056743309093865546,-0.16674969863207117,2.8812955347523372
-0.0565296692756981,-0.2060639997386267,2.958966761526529
-0.05664240107557673,-0.24232766194514188,3.0320984671179927
-0.057032896704893414,-0.2758497977926404,3.1011855074394616
-0.057659754208400915,-0.3069034822380582,3.166646651852172
-0.05848760831148992,-0.3357301881166572,3.2288390577915047
-0.0594861701750206,-0.36254373905189724,3.288069552668747
-0.06062943517653265,-0.3875337882972818,3.3446035095382167
-0.061895026637488706,-0.41086885711466453,3.3986718918684815
-0.06326365007448691,-0.43269897658056583,3.4504768923098896
-0.0647186376885085,-0.45315797903171723,3.500196482178423
-0.06624556681858376,-0.47236548358845465,3.5479881098849333
-0.06783193924741229,-0.49042861650291136,3.5939917290687236
-0.06946691075209939,-0.5074435026683652,3.6383322947418817
-0.07114106228853541,-0.5234965601398559,3.681121834122327
-0.07284620579321097,-0.5386656252803641,3.7224611750730734
-0.07457521886623768,-0.553020932308146,3.7624413970728243
-0.0763219036297874,-0.5666259676271768,3.801145055913419
-0.07808086588846691,-0.5795382163691329,3.8386472227657755
-0.07984741139263553,-0.5918098160308548,3.8750163700853952
-0.08161745655400215,-0.6034881299135858,3.910315130460413
-0.08338745141010152,-0.6146162512144359,3.944600949509277
-0.08515431300018504,-0.6252334470428905,3.977926649991512
-0.08691536761552383,-0.6353755502959512,4.010340921163312
-0.08866830063446088,-0.6450753061890695,4.0418887449083325
-0.09041111285693548,-0.6543626792756814,4.072611768165447
-0.09214208242253334,-0.6632651259691745,4.102548629553489
-0.09385973153684579,-0.6718078368850384,4.1317352467770725
-0.09556279734822933,-0.6800139527284619,4.160205070324877
-0.09725020641516127,-0.6879047569476969,4.187989308092525
-0.09892105228658292,-0.6954998479424026,4.215117124839356
-0.1005745757867798,-0.702817293247564,4.241615819790292
-0.10221014765460978,-0.7098737677977239,4.267510985198333
-0.10382725323615762,-0.716684678105261,4.29282664826972
-0.10542547897163322,-0.7232642739533196,4.317585398508334
-0.10700450045280056,-0.7296257490032374,4.341808502245612
-0.10856407185741347,-0.7357813315429637,4.365516005877903
-0.11010401659292864,-0.74174236645308,4.388726829126468
-0.11162421900380723,-0.7475193893371624,4.411458849460101
-0.11312461701566133,-0.753122193650459,4.4337289786711525
-0.11460519560571879,-0.7585598915628374,4.455553232468491
-0.1160659810031113,-0.7638409692064875,4.4769467938419485
-0.11750703553456907,-0.7689733368843104,4.497924070859195
-0.11892845304153465,-0.7739643747497206,4.518498749475481
-0.12033035480377867,-0.7788209744114432,4.53868384186719
-0.12171288591245362,-0.7835495768667995,4.55849173073986
